gene	cell_type	is_dysregulated	abs_avg_log2FC	dataset
SSBP2	Osteoclast	TRUE	0.40924582255502	GSE295106
TLK2	Osteoclast	TRUE	0.526048887475729	GSE295106
REPS2	Osteoclast	TRUE	0.916317544428079	GSE295106
ANKRD17	Osteoclast	TRUE	0.330920399138427	GSE295106
SLFN2	Osteoclast	TRUE	0.457135778078781	GSE295106
GABARAP	Osteoclast	TRUE	0.324330596460677	GSE295106
AFF1	Osteoclast	TRUE	0.315561785545846	GSE295106
HNRNPC	Osteoclast	TRUE	0.354096536376692	GSE295106
XPO1	Osteoclast	TRUE	0.46303667352604	GSE295106
TSR1	Osteoclast	TRUE	1.03881094939123	GSE295106
GLIS3	Osteoclast	TRUE	0.430491780937328	GSE295106
USP15	Osteoclast	TRUE	0.423225644962842	GSE295106
MTUS1	Osteoclast	TRUE	0.58027350171801	GSE295106
ANKRD11	Osteoclast	TRUE	0.349895532610437	GSE295106
COX4I1	Osteoclast	TRUE	0.262944933266645	GSE295106
MTMR3	Osteoclast	TRUE	0.441112837293562	GSE295106
MEGF9	Osteoclast	TRUE	0.698238790420077	GSE295106
YY1	Osteoclast	TRUE	0.434922494149016	GSE295106
AMBRA1	Osteoclast	TRUE	0.529734043618619	GSE295106
RSBN1	Osteoclast	TRUE	0.815919445807078	GSE295106
NDUFB11	Osteoclast	TRUE	0.43249447357971	GSE295106
SUN2	Osteoclast	TRUE	0.423299044781007	GSE295106
EIF4G3	Osteoclast	TRUE	0.486665481221976	GSE295106
SPEN	Osteoclast	TRUE	0.508460346502062	GSE295106
PTAFR	Osteoclast	TRUE	0.541314168518769	GSE295106
ARHGEF6	Osteoclast	TRUE	0.585719243032577	GSE295106
DDI2	Osteoclast	TRUE	0.619806274523716	GSE295106
PTGS2	Osteoclast	TRUE	1.31363982076349	GSE295106
CREBRF	Osteoclast	TRUE	0.287153045890845	GSE295106
CELF2	Osteoclast	TRUE	0.301607794376639	GSE295106
LIMS1	Osteoclast	TRUE	0.254767616386732	GSE295106
NUP50	Osteoclast	TRUE	0.749556438798429	GSE295106
ANKRD44	Osteoclast	TRUE	0.335303075112056	GSE295106
MIR142HG	Osteoclast	TRUE	0.375668394520111	GSE295106
UBR2	Osteoclast	TRUE	0.522315202752133	GSE295106
NCOA2	Osteoclast	TRUE	0.382821730715225	GSE295106
ROCK2	Osteoclast	TRUE	0.419984289382857	GSE295106
PRSS34	Osteoclast	TRUE	0.676260985096737	GSE295106
CNOT2	Osteoclast	TRUE	0.572756735812436	GSE295106
IFI27L2A	Osteoclast	TRUE	1.24187723198174	GSE295106
PPP2R2A	Osteoclast	TRUE	0.375770733682547	GSE295106
DEF6	Osteoclast	TRUE	0.420853922015399	GSE295106
GM40645	Osteoclast	TRUE	1.62029750766987	GSE295106
CNOT6L	Osteoclast	TRUE	0.716257290339732	GSE295106
H2AFJ	Osteoclast	TRUE	0.331522256915225	GSE295106
MSI2	Osteoclast	TRUE	0.645055815375806	GSE295106
RANBP9	Osteoclast	TRUE	0.441793967477554	GSE295106
IL31RA	Osteoclast	TRUE	1.0315777405014	GSE295106
EIF3B	Osteoclast	TRUE	0.575231132931938	GSE295106
KCNQ5	Osteoclast	TRUE	0.569190760709217	GSE295106
STFA1	Osteoclast	TRUE	2.03264581582598	GSE295106
PRKCE	Osteoclast	TRUE	0.358306391014584	GSE295106
XPO7	Osteoclast	TRUE	0.630017194823296	GSE295106
RMND5A	Osteoclast	TRUE	0.378471623062959	GSE295106
DLST	Osteoclast	TRUE	0.63850393879543	GSE295106
UBN1	Osteoclast	TRUE	0.400477712131137	GSE295106
ZFP942	Osteoclast	TRUE	0.823211741616252	GSE295106
EEF1G	Osteoclast	TRUE	0.491467076852541	GSE295106
AUTS2	Osteoclast	TRUE	1.41068513123372	GSE295106
MAPRE2	Osteoclast	TRUE	0.280692375249763	GSE295106
SPNS3	Osteoclast	TRUE	0.78748716753193	GSE295106
LONRF3	Osteoclast	TRUE	0.681815650534267	GSE295106
LNCPINT	Osteoclast	TRUE	0.548046788184715	GSE295106
PTGR1	Osteoclast	TRUE	0.773227418951957	GSE295106
RREB1	Osteoclast	TRUE	0.466753210888414	GSE295106
B4GALT1	Osteoclast	TRUE	0.378739114261139	GSE295106
MKLN1	Osteoclast	TRUE	0.481137620071455	GSE295106
REPS1	Osteoclast	TRUE	0.47747500125875	GSE295106
CTSH	Osteoclast	TRUE	0.444259916411169	GSE295106
RSF1	Osteoclast	TRUE	0.371073917801708	GSE295106
QTRT1	Osteoclast	TRUE	0.52139501539031	GSE295106
SPATA5	Osteoclast	TRUE	0.751672688428524	GSE295106
ADGRL2	Osteoclast	TRUE	0.912760498444132	GSE295106
ADGRL4	Osteoclast	TRUE	0.824975533110782	GSE295106
DNTTIP2	Osteoclast	TRUE	0.576905631485167	GSE295106
POLR2M	Osteoclast	TRUE	0.414767518964915	GSE295106
ATP8A1	Osteoclast	TRUE	0.383080035282008	GSE295106
ZNRF1	Osteoclast	TRUE	0.41224669183419	GSE295106
ACPP	Osteoclast	TRUE	0.510902931698997	GSE295106
NDUFS6	Osteoclast	TRUE	0.36493518984768	GSE295106
FAS	Osteoclast	TRUE	0.723114099740044	GSE295106
SMURF2	Osteoclast	TRUE	0.307514054783658	GSE295106
CREB5	Osteoclast	TRUE	0.394650129576335	GSE295106
RANBP10	Osteoclast	TRUE	0.74041996496703	GSE295106
IFT140	Osteoclast	TRUE	0.508976372867397	GSE295106
EPC2	Osteoclast	TRUE	0.578372819017673	GSE295106
CCNY	Osteoclast	TRUE	0.533553874155458	GSE295106
MXI1	Osteoclast	TRUE	0.310509402683967	GSE295106
GSTO1	Osteoclast	TRUE	0.624099612045671	GSE295106
ATG101	Osteoclast	TRUE	0.336840356261839	GSE295106
GM20342	Osteoclast	TRUE	0.7008633954953	GSE295106
WDR45B	Osteoclast	TRUE	0.535255236401312	GSE295106
TEC	Osteoclast	TRUE	0.472090879315777	GSE295106
FKBP8	Osteoclast	TRUE	0.384420536920753	GSE295106
S100A11	Osteoclast	TRUE	0.405654367838499	GSE295106
INO80DOS	Osteoclast	TRUE	0.780284075882252	GSE295106
RPL37A	Osteoclast	TRUE	0.314329514180884	GSE295106
STT3B	Osteoclast	TRUE	0.363793543857148	GSE295106
TENT4B	Osteoclast	TRUE	0.566876463015909	GSE295106
ZBTB10	Osteoclast	TRUE	0.577164885995633	GSE295106
H2-AA	Osteoclast	TRUE	0.892095035548808	GSE295106
GLG1	Osteoclast	TRUE	0.502987777998388	GSE295106
WFDC21	Osteoclast	TRUE	0.399397498951545	GSE295106
IDH2	Osteoclast	TRUE	0.637959072286681	GSE295106
DGKD	Osteoclast	TRUE	0.283889157415248	GSE295106
DNMT3A	Osteoclast	TRUE	0.610189007727071	GSE295106
MTCH1	Osteoclast	TRUE	0.640991586667837	GSE295106
HSP90B1	Osteoclast	TRUE	0.415510434636796	GSE295106
GCH1	Osteoclast	TRUE	0.767302826018671	GSE295106
HIPK2	Osteoclast	TRUE	0.518559349159587	GSE295106
RPL4	Osteoclast	TRUE	0.404483063950936	GSE295106
MCU	Osteoclast	TRUE	0.332676706181021	GSE295106
PARD3B	Osteoclast	TRUE	0.716431622629785	GSE295106
FAM107B	Osteoclast	TRUE	0.270110270077434	GSE295106
HLX	Osteoclast	TRUE	0.671536983944021	GSE295106
VAV3	Osteoclast	TRUE	0.307632064851405	GSE295106
DDB1	Osteoclast	TRUE	0.694762103304238	GSE295106
BPTF	Osteoclast	TRUE	0.495220382631164	GSE295106
EPRS	Osteoclast	TRUE	0.42671761803621	GSE295106
SLPI	Osteoclast	TRUE	0.289666458454597	GSE295106
EIF3C	Osteoclast	TRUE	0.365033011824935	GSE295106
INSR	Osteoclast	TRUE	0.472486310240117	GSE295106
MT1	Osteoclast	TRUE	0.633337524769346	GSE295106
TMEM11	Osteoclast	TRUE	0.701046178602621	GSE295106
TMEM160	Osteoclast	TRUE	0.469937817712538	GSE295106
GLRX3	Osteoclast	TRUE	0.611041646220971	GSE295106
EPC1	Osteoclast	TRUE	0.404921095147169	GSE295106
HIST1H2AP	Osteoclast	TRUE	1.16965412165682	GSE295106
AKAP8	Osteoclast	TRUE	0.391952578585647	GSE295106
TMEM131L	Osteoclast	TRUE	0.308127258520735	GSE295106
CARD19	Osteoclast	TRUE	0.546315601158186	GSE295106
NT5E	Osteoclast	TRUE	1.05188093587531	GSE295106
DNAJC5	Osteoclast	TRUE	0.469455431214826	GSE295106
ELF4	Osteoclast	TRUE	0.366517958014573	GSE295106
TRIM11	Osteoclast	TRUE	0.614749365892761	GSE295106
RASA2	Osteoclast	TRUE	0.325846321967981	GSE295106
TNKS	Osteoclast	TRUE	0.501734228482327	GSE295106
PF4	Osteoclast	TRUE	1.15263293297988	GSE295106
CCDC22	Osteoclast	TRUE	0.99871073563016	GSE295106
NOP53	Osteoclast	TRUE	0.372705474556283	GSE295106
FBRSL1	Osteoclast	TRUE	0.284351157417835	GSE295106
KCNQ1OT1	Osteoclast	TRUE	0.613464347476695	GSE295106
WDR33	Osteoclast	TRUE	0.282188262460044	GSE295106
STOM	Osteoclast	TRUE	0.475695323340508	GSE295106
TRMT1	Osteoclast	TRUE	0.759899961462132	GSE295106
MAPK14	Osteoclast	TRUE	0.277441752333937	GSE295106
FLNA	Osteoclast	TRUE	0.322178250007586	GSE295106
ATP5A1	Osteoclast	TRUE	0.394848186567613	GSE295106
ANKS1	Osteoclast	TRUE	0.46652529641821	GSE295106
UBN2	Osteoclast	TRUE	0.381104752600771	GSE295106
CLASP2	Osteoclast	TRUE	0.66461591422107	GSE295106
AFG3L1	Osteoclast	TRUE	0.622981662271964	GSE295106
SELENON	Osteoclast	TRUE	0.467741768150822	GSE295106
BCKDHA	Osteoclast	TRUE	0.725899789506294	GSE295106
LILR4B	Osteoclast	TRUE	0.488395870219191	GSE295106
MEF2D	Osteoclast	TRUE	0.360990134582066	GSE295106
SETD3	Osteoclast	TRUE	0.697234062588621	GSE295106
FAM173A	Osteoclast	TRUE	0.438844721640343	GSE295106
FIG4	Osteoclast	TRUE	0.916782631056051	GSE295106
CCND2	Osteoclast	TRUE	0.766526521819807	GSE295106
KMT2A	Osteoclast	TRUE	0.395504954950095	GSE295106
TBL1X	Osteoclast	TRUE	0.609126756401713	GSE295106
POLDIP3	Osteoclast	TRUE	0.530255107165576	GSE295106
INO80D	Osteoclast	TRUE	0.530522839907536	GSE295106
CD14	Osteoclast	TRUE	0.615911878268363	GSE295106
WDFY4	Osteoclast	TRUE	0.418719109381529	GSE295106
PSMB10	Osteoclast	TRUE	0.783032669028034	GSE295106
CIR1	Osteoclast	TRUE	0.619155845334593	GSE295106
H2-T23	Osteoclast	TRUE	1.10928234623938	GSE295106
PSAP	Osteoclast	TRUE	0.309728858775188	GSE295106
HSD17B11	Osteoclast	TRUE	0.679375232179995	GSE295106
NCOA1	Osteoclast	TRUE	0.584248327494155	GSE295106
CD93	Osteoclast	TRUE	0.760193197551127	GSE295106
PDE7A	Osteoclast	TRUE	0.793192863006723	GSE295106
MCPH1	Osteoclast	TRUE	0.918451609073393	GSE295106
CCDC125	Osteoclast	TRUE	0.96121413520422	GSE295106
SEC11C	Osteoclast	TRUE	0.271571955882311	GSE295106
A530046M15RIK	Osteoclast	TRUE	1.12046935922043	GSE295106
VARS	Osteoclast	TRUE	0.563732588219888	GSE295106
LDLRAD4	Osteoclast	TRUE	0.558608345493794	GSE295106
RIN3	Osteoclast	TRUE	0.41628301546859	GSE295106
TAF1D	Osteoclast	TRUE	0.547519005618012	GSE295106
FAM126B	Osteoclast	TRUE	0.733942646510272	GSE295106
ATP5MD	Osteoclast	TRUE	0.48822221074865	GSE295106
OXR1	Osteoclast	TRUE	0.386896497185882	GSE295106
ARHGAP25	Osteoclast	TRUE	0.338475562518546	GSE295106
MINDY1	Osteoclast	TRUE	0.382068083551945	GSE295106
KCNK12	Osteoclast	TRUE	1.02995762196294	GSE295106
COX17	Osteoclast	TRUE	0.504390303174791	GSE295106
TCF12	Osteoclast	TRUE	0.383334760368552	GSE295106
EID1	Osteoclast	TRUE	0.401449953222865	GSE295106
HEXB	Osteoclast	TRUE	0.336836729998916	GSE295106
ARHGAP45	Osteoclast	TRUE	0.362528946230858	GSE295106
RAD54L2	Osteoclast	TRUE	0.527493430875139	GSE295106
SYNE3	Osteoclast	TRUE	0.564171015104564	GSE295106
WBP1L	Osteoclast	TRUE	0.652373900249738	GSE295106
PLEKHO1	Osteoclast	TRUE	0.61605579367101	GSE295106
SPN	Osteoclast	TRUE	0.414038983483546	GSE295106
USP49	Osteoclast	TRUE	0.435874705654716	GSE295106
PNPLA7	Osteoclast	TRUE	0.260566984108229	GSE295106
OGT	Osteoclast	TRUE	0.310810190390711	GSE295106
RNF216	Osteoclast	TRUE	0.437786952056772	GSE295106
NDUFA13	Osteoclast	TRUE	0.303680205180599	GSE295106
MRPS34	Osteoclast	TRUE	0.55166441138501	GSE295106
ADSSL1	Osteoclast	TRUE	0.450819063209462	GSE295106
SND1	Osteoclast	TRUE	0.430282329261612	GSE295106
FNBP4	Osteoclast	TRUE	0.45787920910461	GSE295106
PIK3R1	Osteoclast	TRUE	0.343530849338818	GSE295106
NEDD4	Osteoclast	TRUE	0.550962539750959	GSE295106
HOOK3	Osteoclast	TRUE	0.489469652015482	GSE295106
ITPR1	Osteoclast	TRUE	0.291444473055863	GSE295106
TMEM259	Osteoclast	TRUE	0.78685475541628	GSE295106
EVI5	Osteoclast	TRUE	0.693968118684255	GSE295106
HELZ	Osteoclast	TRUE	0.366903769985261	GSE295106
ARHGAP35	Osteoclast	TRUE	1.12392013669536	GSE295106
CDC42BPG	Osteoclast	TRUE	0.394802003863294	GSE295106
IRF8	Osteoclast	TRUE	1.12966804926803	GSE295106
RNGTT	Osteoclast	TRUE	0.462738037047919	GSE295106
PRPF18	Osteoclast	TRUE	0.649780007772179	GSE295106
AKAP10	Osteoclast	TRUE	0.325279530088431	GSE295106
ARHGAP31	Osteoclast	TRUE	0.277230143462004	GSE295106
GLUD1	Osteoclast	TRUE	0.357315714691493	GSE295106
TNS3	Osteoclast	TRUE	0.372871292014672	GSE295106
RACK1	Osteoclast	TRUE	0.331339899931134	GSE295106
AI506816	Osteoclast	TRUE	0.558680058792184	GSE295106
AKR1A1	Osteoclast	TRUE	0.419993015192972	GSE295106
ZFP800	Osteoclast	TRUE	0.595327227368899	GSE295106
ARID2	Osteoclast	TRUE	0.413636674712674	GSE295106
B4GALNT1	Osteoclast	TRUE	0.547543250871231	GSE295106
NIPBL	Osteoclast	TRUE	0.310011964973775	GSE295106
CUL3	Osteoclast	TRUE	0.322821055004827	GSE295106
VKORC1	Osteoclast	TRUE	0.758803267379396	GSE295106
GM43848	Osteoclast	TRUE	0.96502003538984	GSE295106
IGFBP4	Osteoclast	TRUE	0.591308911917614	GSE295106
SOCS3	Osteoclast	TRUE	0.554217172604378	GSE295106
CCT5	Osteoclast	TRUE	0.429325232093794	GSE295106
SETD7	Osteoclast	TRUE	0.498382443300756	GSE295106
SFPQ	Osteoclast	TRUE	0.409511037580601	GSE295106
ZRANB1	Osteoclast	TRUE	0.271620543240157	GSE295106
CUEDC2	Osteoclast	TRUE	0.353676560036814	GSE295106
KRTCAP2	Osteoclast	TRUE	0.495469171354958	GSE295106
SMG5	Osteoclast	TRUE	0.592701763093353	GSE295106
GNAQ	Osteoclast	TRUE	0.278863065296089	GSE295106
ETFB	Osteoclast	TRUE	0.490407556891332	GSE295106
UBR3	Osteoclast	TRUE	0.379708145622424	GSE295106
ETF1	Osteoclast	TRUE	0.286091266260378	GSE295106
ZFP655	Osteoclast	TRUE	0.496134884417571	GSE295106
METRN	Osteoclast	TRUE	0.920685443894138	GSE295106
DLG1	Osteoclast	TRUE	0.386557508031427	GSE295106
CAB39	Osteoclast	TRUE	0.305808824143926	GSE295106
PKP4	Osteoclast	TRUE	1.08352499225943	GSE295106
ERG	Osteoclast	TRUE	0.49737892752508	GSE295106
PGM2L1	Osteoclast	TRUE	1.05389402803663	GSE295106
TNFRSF1B	Osteoclast	TRUE	0.704746906189346	GSE295106
KIF13A	Osteoclast	TRUE	0.557551585135133	GSE295106
NRF1	Osteoclast	TRUE	0.441404239355502	GSE295106
SLC1A2	Osteoclast	TRUE	1.43829681295832	GSE295106
PGAM1	Osteoclast	TRUE	0.303128634655105	GSE295106
SNX14	Osteoclast	TRUE	0.452304988626768	GSE295106
GM47071	Osteoclast	TRUE	0.941013095066911	GSE295106
AKT3	Osteoclast	TRUE	0.499120162221282	GSE295106
ANKRD10	Osteoclast	TRUE	0.551899304426174	GSE295106
MATR3	Osteoclast	TRUE	0.53077227704884	GSE295106
DGKZ	Osteoclast	TRUE	0.457229599526553	GSE295106
GLB1	Osteoclast	TRUE	0.55363938539146	GSE295106
RNF220	Osteoclast	TRUE	0.675538582965916	GSE295106
RBM18	Osteoclast	TRUE	0.80127545701414	GSE295106
SLC35C2	Osteoclast	TRUE	0.71831623721022	GSE295106
SENP6	Osteoclast	TRUE	0.409556914912325	GSE295106
UTP20	Osteoclast	TRUE	0.44546560491422	GSE295106
SEC23B	Osteoclast	TRUE	0.413476621345842	GSE295106
PTPRA	Osteoclast	TRUE	0.747714486215582	GSE295106
CSTDC4	Osteoclast	TRUE	1.33617359992114	GSE295106
AMDHD2	Osteoclast	TRUE	0.333386049369099	GSE295106
DNAJC6	Osteoclast	TRUE	0.898123657807545	GSE295106
PTOV1	Osteoclast	TRUE	0.694065633037776	GSE295106
RNF187	Osteoclast	TRUE	0.557718828900976	GSE295106
TMEM87B	Osteoclast	TRUE	0.514140282173163	GSE295106
GLRX	Osteoclast	TRUE	0.351379179462798	GSE295106
SMC1A	Osteoclast	TRUE	0.374067007673685	GSE295106
REV1	Osteoclast	TRUE	0.563511572544069	GSE295106
APBB1IP	Osteoclast	TRUE	0.290910973476519	GSE295106
CDADC1	Osteoclast	TRUE	0.386279345882417	GSE295106
EIF5B	Osteoclast	TRUE	0.302072066434111	GSE295106
IMPDH2	Osteoclast	TRUE	0.405513180605568	GSE295106
ARFGEF1	Osteoclast	TRUE	0.334817721644563	GSE295106
GM42659	Osteoclast	TRUE	0.575515279602632	GSE295106
SLC39A7	Osteoclast	TRUE	0.807487707408729	GSE295106
TIAM2	Osteoclast	TRUE	0.795758488966699	GSE295106
UQCR11	Osteoclast	TRUE	0.380423578309028	GSE295106
SLFN4	Osteoclast	TRUE	0.848151316853016	GSE295106
MARCKS	Osteoclast	TRUE	1.01576005471428	GSE295106
MYL12B	Osteoclast	TRUE	0.446223450182472	GSE295106
BLMH	Osteoclast	TRUE	0.560183094316721	GSE295106
RAPGEF1	Osteoclast	TRUE	0.251660282429035	GSE295106
ZZZ3	Osteoclast	TRUE	0.323716827195761	GSE295106
COPS4	Osteoclast	TRUE	0.492519771819022	GSE295106
IKZF2	Osteoclast	TRUE	0.781928185027979	GSE295106
IER3	Osteoclast	TRUE	0.678724682729196	GSE295106
AGPS	Osteoclast	TRUE	0.473047902955335	GSE295106
SPHK2	Osteoclast	TRUE	0.625005845901747	GSE295106
TTC27	Osteoclast	TRUE	0.304105545657542	GSE295106
TTC7	Osteoclast	TRUE	0.385333520462682	GSE295106
NDUFA12	Osteoclast	TRUE	0.429210062912331	GSE295106
PDE8A	Osteoclast	TRUE	0.454780078033263	GSE295106
SAFB2	Osteoclast	TRUE	0.358576220099205	GSE295106
JARID2	Osteoclast	TRUE	0.423570406836746	GSE295106
TSPAN5	Osteoclast	TRUE	0.342953944020021	GSE295106
FAM117B	Osteoclast	TRUE	0.436885797243668	GSE295106
ABL2	Osteoclast	TRUE	0.25943959443371	GSE295106
CUTA	Osteoclast	TRUE	0.452337280955829	GSE295106
DOCK8	Osteoclast	TRUE	0.26157880693958	GSE295106
GNPTAB	Osteoclast	TRUE	0.538653129735132	GSE295106
SMYD3	Osteoclast	TRUE	0.433646214509581	GSE295106
UCP2	Osteoclast	TRUE	0.360569300185683	GSE295106
RALGAPA2	Osteoclast	TRUE	0.377760375191507	GSE295106
TREM3	Osteoclast	TRUE	0.418421324871361	GSE295106
GTF2H1	Osteoclast	TRUE	0.2753583354813	GSE295106
NOMO1	Osteoclast	TRUE	0.484674839763448	GSE295106
HNRNPH1	Osteoclast	TRUE	0.295399097385618	GSE295106
PLEKHM1	Osteoclast	TRUE	0.413094702386779	GSE295106
LARP4	Osteoclast	TRUE	0.556825435442809	GSE295106
SHPRH	Osteoclast	TRUE	0.722941012079348	GSE295106
DPY19L3	Osteoclast	TRUE	0.698194277153608	GSE295106
ITGA6	Osteoclast	TRUE	0.528156747180198	GSE295106
SH2B1	Osteoclast	TRUE	0.753433761039977	GSE295106
MAU2	Osteoclast	TRUE	0.530280027093349	GSE295106
GM1604A	Osteoclast	TRUE	0.257682119694109	GSE295106
NCOR1	Osteoclast	TRUE	0.291063799695911	GSE295106
PPP1R12A	Osteoclast	TRUE	0.271109869191271	GSE295106
FUT8	Osteoclast	TRUE	0.376948367467632	GSE295106
FAM222B	Osteoclast	TRUE	0.632971170017395	GSE295106
SH3KBP1	Osteoclast	TRUE	0.313540518570583	GSE295106
NKG7	Osteoclast	TRUE	0.608898396700214	GSE295106
TNPO3	Osteoclast	TRUE	0.431839045412751	GSE295106
CHD8	Osteoclast	TRUE	0.599827200431221	GSE295106
BRWD1	Osteoclast	TRUE	0.284937605832706	GSE295106
PFDN6	Osteoclast	TRUE	0.560681509601808	GSE295106
ZFP141	Osteoclast	TRUE	0.77744705380119	GSE295106
OSGIN1	Osteoclast	TRUE	0.411099162940732	GSE295106
ATP8B4	Osteoclast	TRUE	0.256788759611605	GSE295106
TBC1D22A	Osteoclast	TRUE	0.583572853962773	GSE295106
R3HDM1	Osteoclast	TRUE	0.370562228420688	GSE295106
CEP120	Osteoclast	TRUE	0.655945336488593	GSE295106
TRERF1	Osteoclast	TRUE	0.536441220078897	GSE295106
KDM6B	Osteoclast	TRUE	0.755144022867437	GSE295106
NFKBIZ	Osteoclast	TRUE	0.466828983800731	GSE295106
EML4	Osteoclast	TRUE	0.459445711837051	GSE295106
LTA4H	Osteoclast	TRUE	0.298395632686784	GSE295106
MAF1	Osteoclast	TRUE	0.287806530846965	GSE295106
PTPN4	Osteoclast	TRUE	0.683694299274125	GSE295106
PIGS	Osteoclast	TRUE	0.814254591288791	GSE295106
MYBBP1A	Osteoclast	TRUE	0.462756130075397	GSE295106
BRPF1	Osteoclast	TRUE	0.51277625170079	GSE295106
TRIM28	Osteoclast	TRUE	0.448728981189753	GSE295106
FKBP4	Osteoclast	TRUE	0.652618720159983	GSE295106
AGGF1	Osteoclast	TRUE	0.48715035254252	GSE295106
XIST	Osteoclast	TRUE	0.292843494388106	GSE295106
RAI1	Osteoclast	TRUE	0.717746585888488	GSE295106
GYPC	Osteoclast	TRUE	0.9489020308033	GSE295106
ATP5H	Osteoclast	TRUE	0.257510643864876	GSE295106
TNFAIP3	Osteoclast	TRUE	0.691069590379865	GSE295106
HOPX	Osteoclast	TRUE	1.29880822480727	GSE295106
DTX4	Osteoclast	TRUE	0.457054886719024	GSE295106
SNRNP48	Osteoclast	TRUE	0.554649558555244	GSE295106
ETV6	Osteoclast	TRUE	0.262671152996705	GSE295106
EEF2K	Osteoclast	TRUE	1.0411698617509	GSE295106
UQCRC1	Osteoclast	TRUE	0.445551707323802	GSE295106
TBC1D15	Osteoclast	TRUE	0.362248104382047	GSE295106
CRY2	Osteoclast	TRUE	0.569877604169419	GSE295106
PACSIN2	Osteoclast	TRUE	0.403568711431894	GSE295106
HSDL1	Osteoclast	TRUE	0.59331322675412	GSE295106
B3GNT2	Osteoclast	TRUE	0.305697073777528	GSE295106
SLC16A6	Osteoclast	TRUE	0.378603411519944	GSE295106
PHLPP1	Osteoclast	TRUE	0.595084030365676	GSE295106
LRG1	Osteoclast	TRUE	0.662611959914514	GSE295106
TBL1XR1	Osteoclast	TRUE	0.309378638782408	GSE295106
SLU7	Osteoclast	TRUE	0.324872145896937	GSE295106
ANAPC7	Osteoclast	TRUE	0.421765536580061	GSE295106
RALY	Osteoclast	TRUE	0.444124313859894	GSE295106
LARGE1	Osteoclast	TRUE	0.725199332837633	GSE295106
SCMH1	Osteoclast	TRUE	0.484096456042265	GSE295106
CLK4	Osteoclast	TRUE	0.287028053598733	GSE295106
TCP1	Osteoclast	TRUE	0.451452120363278	GSE295106
ZKSCAN14	Osteoclast	TRUE	0.801350677681098	GSE295106
1700109H08RIK	Osteoclast	TRUE	0.405986565113917	GSE295106
PTP4A2	Osteoclast	TRUE	0.271673138017759	GSE295106
UBE2W	Osteoclast	TRUE	0.501588840577884	GSE295106
LATS1	Osteoclast	TRUE	0.534120302718504	GSE295106
BCL7C	Osteoclast	TRUE	0.440083192283862	GSE295106
RASAL2	Osteoclast	TRUE	0.714550653363543	GSE295106
LRCH4	Osteoclast	TRUE	0.361378042940781	GSE295106
TINAGL1	Osteoclast	TRUE	0.829481287508909	GSE295106
LTF	Osteoclast	TRUE	0.434204153312234	GSE295106
HDAC4	Osteoclast	TRUE	0.253953177961471	GSE295106
PANX1	Osteoclast	TRUE	0.796821071313683	GSE295106
TRAK1	Osteoclast	TRUE	0.406899886634798	GSE295106
TCN2	Osteoclast	TRUE	0.322999337738439	GSE295106
NDUFS2	Osteoclast	TRUE	0.544604638367379	GSE295106
ADGRG1	Osteoclast	TRUE	0.679348562498496	GSE295106
SDAD1	Osteoclast	TRUE	0.714123248058864	GSE295106
FRYL	Osteoclast	TRUE	0.345992535108645	GSE295106
NDUFB10	Osteoclast	TRUE	0.398084806486207	GSE295106
USP6NL	Osteoclast	TRUE	0.594488697931766	GSE295106
SWI5	Osteoclast	TRUE	0.388881548217572	GSE295106
TASOR2	Osteoclast	TRUE	0.516551817236848	GSE295106
GAS7	Osteoclast	TRUE	0.289616108877039	GSE295106
PHKG2	Osteoclast	TRUE	0.644577716673805	GSE295106
PRSS57	Osteoclast	TRUE	0.574976603331887	GSE295106
UBE3C	Osteoclast	TRUE	0.323108770632117	GSE295106
RABAC1	Osteoclast	TRUE	0.269554020615503	GSE295106
TNPO1	Osteoclast	TRUE	0.400981840537331	GSE295106
SMARCA2	Osteoclast	TRUE	0.685415350548805	GSE295106
TMED9	Osteoclast	TRUE	0.327398254759344	GSE295106
ITFG2	Osteoclast	TRUE	0.846433501242111	GSE295106
KIF1B	Osteoclast	TRUE	0.388442657259063	GSE295106
MRGPRA2B	Osteoclast	TRUE	0.778930410816523	GSE295106
TOMM20	Osteoclast	TRUE	0.30127140643237	GSE295106
ARHGEF18	Osteoclast	TRUE	0.513301399743797	GSE295106
NUCB1	Osteoclast	TRUE	0.447943578873318	GSE295106
MRPS30	Osteoclast	TRUE	0.867412584616811	GSE295106
INO80	Osteoclast	TRUE	0.438834525403051	GSE295106
UQCRH	Osteoclast	TRUE	0.278219784563398	GSE295106
RHOH	Osteoclast	TRUE	0.704155239826582	GSE295106
LRMP	Osteoclast	TRUE	0.469699649108591	GSE295106
XYLT1	Osteoclast	TRUE	0.282497747452765	GSE295106
ICA1	Osteoclast	TRUE	0.553638821184941	GSE295106
EXOSC5	Osteoclast	TRUE	0.47729807031883	GSE295106
CCNT2	Osteoclast	TRUE	0.38724946932249	GSE295106
NUFIP1	Osteoclast	TRUE	0.617281668994771	GSE295106
IL15	Osteoclast	TRUE	0.489731132275643	GSE295106
GRIA3	Osteoclast	TRUE	0.719817936168808	GSE295106
GTF3C2	Osteoclast	TRUE	0.496344270802138	GSE295106
GARS	Osteoclast	TRUE	0.417460380258235	GSE295106
PPAN	Osteoclast	TRUE	0.939154579655015	GSE295106
ZFP644	Osteoclast	TRUE	0.295222848264612	GSE295106
TAOK3	Osteoclast	TRUE	0.346587572770998	GSE295106
